Argument ID	Openness to change	Self-enhancement	Conservation	Self-transcendence
A18375	1	1	0	1
A18384	1	1	1	1
A18392	1	1	1	1
A18406	0	0	1	1
A18409	0	1	1	1
A18434	0	1	1	1
A18438	1	0	1	1
A18446	0	1	1	1
A18447	1	1	1	1
A18457	1	1	1	0
A18459	1	1	1	0
A18464	1	0	1	1
A18480	0	0	1	1
A18482	0	1	1	1
A18494	1	0	1	1
A18495	0	1	1	1
A19002	0	1	1	1
A19004	0	1	1	1
A19005	1	0	1	1
A19006	0	0	1	1
A19012	0	0	1	1
A19017	0	1	1	0
A19029	1	1	1	0
A19049	0	0	1	1
A19053	1	1	1	1
A19070	1	1	1	1
A19082	0	0	1	1
A19096	0	0	1	1
A19119	1	1	1	0
A19125	0	1	1	1
A19130	1	1	0	1
A19136	0	0	1	1
A19142	1	1	1	1
A19146	0	0	1	1
A19147	1	0	1	1
A19152	0	1	1	1
A19175	0	0	1	1
A19177	0	1	1	1
A19184	0	1	1	1
A19189	1	0	1	0
A19193	0	0	1	1
A19205	0	0	1	1
A19227	1	1	1	1
A19237	0	1	1	1
A19240	0	1	0	1
A19249	0	0	1	1
A19251	0	0	1	1
A19257	0	0	1	1
A19260	0	0	1	1
A19275	1	1	1	1
A19283	0	0	1	1
A19286	1	1	1	1
A19300	1	1	0	0
A19327	0	1	0	1
A19330	1	1	1	1
A19337	1	0	0	1
A19341	1	0	1	1
A19354	0	0	0	1
A19357	1	1	1	1
A19361	1	1	0	1
A19368	1	0	1	1
A19377	0	1	0	1
A19407	1	1	1	0
A19420	0	0	1	1
A19459	0	0	1	1
A19461	0	1	1	1
A19466	1	1	0	1
A20020	1	0	1	1
A20026	1	1	0	0
A20028	1	0	1	1
A20047	0	1	1	0
A20049	0	1	0	1
A20050	0	1	1	1
A20071	0	1	1	1
A20074	1	0	0	1
A20079	0	1	0	1
A20084	1	0	0	1
A20094	1	0	1	1
A20108	1	1	1	0
A20141	1	1	1	0
A20168	0	1	1	1
A20176	0	0	1	1
A20181	1	0	1	1
A20184	0	0	1	1
A20185	1	0	1	0
A20194	0	0	1	1
A20195	1	0	0	1
A20201	0	0	1	1
A20203	1	0	0	1
A20206	1	0	0	1
A20222	0	1	1	1
A20226	1	1	1	1
A20237	0	0	1	1
A20250	1	0	1	0
A20268	0	1	0	1
A20271	0	0	1	1
A20279	1	0	1	1
A20330	1	1	0	1
A20331	0	0	1	1
A20338	0	0	1	0
A20342	0	0	1	1
A20349	0	0	1	1
A20350	0	0	1	1
A20352	0	1	1	1
A20362	0	1	1	1
A20374	0	1	1	1
A20386	0	1	1	1
A20390	1	0	1	1
A20392	1	1	1	1
A20399	1	0	1	1
A20435	0	0	1	1
A20441	0	0	1	1
A20443	0	0	1	1
A20444	0	0	1	1
A20447	0	0	1	1
A20452	0	1	1	1
A20461	0	1	0	1
A20462	1	0	1	1
A20481	0	1	1	1
A20483	0	0	1	1
A20490	0	1	1	0
A21007	0	0	1	1
A21009	0	1	1	0
A21013	1	0	0	0
A21014	1	0	1	1
A21019	0	1	1	1
A21024	0	1	1	1
A21035	1	0	1	1
A21039	0	1	1	1
A21040	0	0	1	1
A21058	1	1	1	1
A21074	0	0	1	1
A21075	1	1	1	0
A21094	1	0	0	1
A21127	0	0	1	1
A21135	1	0	1	1
A21150	0	0	1	1
A21156	0	1	1	1
A21159	1	1	1	1
A21160	1	1	0	1
A21172	1	0	1	1
A21175	1	0	0	1
A21191	1	0	1	1
A21196	0	0	1	1
A21198	1	0	0	1
A21245	0	0	1	1
A21269	0	0	1	1
A21282	1	0	1	0
A21293	0	0	1	1
A21300	1	0	0	0
A21304	0	0	1	1
A21305	0	0	0	1
A21314	0	0	1	1
A21315	0	0	1	1
A21325	0	0	1	1
A21332	1	0	0	1
A21333	0	0	1	1
A21346	0	0	1	1
A21355	0	0	1	1
A21366	1	1	0	0
A21376	0	0	1	1
A21384	0	1	1	1
A21413	1	0	1	0
A21424	0	1	1	1
A21444	0	1	1	1
A21448	1	0	1	1
A21463	0	0	1	1
A21472	1	0	1	1
A21477	0	0	1	0
A21479	1	0	0	0
A22012	0	0	1	1
A22016	0	1	1	1
A22023	0	0	1	1
A22035	0	1	1	1
A22037	1	1	0	1
A22042	0	1	1	1
A22050	0	1	1	0
A22051	0	1	1	1
A22061	0	0	1	1
A22080	0	1	1	0
A22084	0	0	1	1
A22093	0	1	1	1
A22094	0	0	1	1
A22097	0	0	1	1
A22106	0	1	1	1
A22113	1	1	1	1
A22129	1	1	0	1
A22139	0	0	1	1
A22144	0	0	1	1
A22156	0	1	1	1
A22159	1	1	1	1
A22160	1	1	0	1
A22165	0	0	1	1
A22169	1	1	1	1
A22176	1	0	1	1
A22177	1	1	1	1
A22201	1	0	0	1
A22228	1	1	0	1
A22232	0	0	1	1
A22251	0	1	1	1
A22280	1	0	1	1
A22296	0	0	1	1
A22320	1	1	1	1
A22322	1	0	1	1
A22333	1	1	0	1
A22346	0	1	1	1
A22369	1	0	0	1
A22373	0	0	1	0
A22403	1	1	1	1
A22406	1	1	0	1
A22407	1	0	1	1
A22438	1	0	0	0
A22442	0	1	0	1
A22451	0	1	1	1
A22452	0	0	1	1
A22456	0	0	1	1
A22462	0	0	1	1
A22465	0	1	1	1
A22466	0	1	1	0
A22476	1	1	1	1
A22478	0	1	1	1
A23007	0	0	1	1
A23021	1	0	0	0
A23038	1	1	1	0
A23042	1	1	0	1
A23057	0	1	1	0
A23075	0	0	1	1
A23106	0	1	1	1
A23109	1	0	1	1
A23112	1	1	0	1
A23116	1	0	1	1
A23118	0	1	0	0
A23119	1	0	0	1
A23140	0	0	1	1
A23162	0	1	1	0
A23163	0	0	1	0
A23174	0	0	1	1
A23179	0	0	1	1
A23189	0	0	1	0
A23201	1	1	0	1
A23210	0	1	1	0
A23222	1	0	1	1
A23240	1	1	1	0
A23244	1	0	1	0
A23245	1	0	1	1
A23251	0	0	1	1
A23253	0	0	1	1
A23267	0	0	1	1
A23299	0	1	1	1
A23304	1	1	0	1
A23316	1	0	1	1
A23325	0	1	0	1
A23331	0	1	1	1
A23341	0	0	1	0
A23356	1	0	0	1
A23370	1	1	1	0
A23378	1	0	0	1
A23388	0	0	1	0
A23395	0	1	1	0
A23420	0	0	1	1
A23424	0	0	1	1
A23428	0	1	1	0
A23434	1	0	1	1
A23457	0	0	1	1
A23464	1	0	0	1
A23480	0	0	1	1
A23487	0	0	1	1
A24010	1	1	1	1
A24012	1	0	0	1
A24028	0	0	1	1
A24060	0	0	0	1
A24061	0	1	1	1
A24072	1	1	1	1
A24076	0	1	0	0
A24090	0	1	1	1
A24107	1	1	0	0
A24111	1	0	1	1
A24116	0	0	1	1
A24125	0	0	1	1
A24137	0	1	1	0
A24141	0	1	0	1
A24144	0	1	0	1
A24152	0	0	0	1
A24155	1	1	1	0
A24159	1	1	1	1
A24166	0	1	1	1
A24181	0	0	1	1
A24212	0	0	1	1
A24239	0	0	1	1
A24246	1	0	1	1
A24256	1	0	1	1
A24275	0	1	1	1
A24276	0	0	1	1
A24281	1	0	0	1
A24282	1	0	1	1
A24296	1	1	0	1
A24299	0	0	1	1
A24310	1	0	1	1
A24317	0	0	1	1
A24319	0	0	1	1
A24325	0	0	1	1
A24342	1	1	0	1
A24347	0	0	1	1
A24348	1	0	1	1
A24351	1	1	0	1
A24360	1	0	1	1
A24361	0	1	1	1
A24376	1	1	1	1
A24377	0	1	1	1
A24388	1	0	1	1
A24389	0	0	1	1
A24417	0	1	1	1
A24422	1	1	0	0
A24428	0	0	1	1
A24433	0	1	1	1
A24476	1	0	0	0
A24484	1	1	1	1
A24500	0	1	1	0
A25019	0	0	1	1
A25024	0	1	1	1
A25037	1	0	0	0
A25049	0	1	1	1
A25053	0	1	1	1
A25061	0	0	1	0
A25068	0	0	1	1
A25071	0	0	1	1
A25088	0	0	1	1
A25089	0	1	1	0
A25091	1	0	0	0
A25103	0	0	1	1
A25104	1	0	0	1
A25119	0	0	1	1
A25138	0	0	1	1
A25146	1	1	1	0
A25157	0	0	1	1
A25178	0	0	1	0
A25187	1	1	0	1
A25190	1	0	0	1
A25192	1	0	0	1
A25194	1	1	1	1
A25197	1	0	1	0
A25201	0	0	1	1
A25211	0	1	1	1
A25214	0	1	0	1
A25226	1	1	1	0
A25239	0	1	1	0
A25250	0	0	1	1
A25291	0	0	0	1
A25297	0	0	1	1
A25305	1	1	0	0
A25309	1	0	1	1
A25323	0	0	1	0
A25355	0	0	1	0
A25356	1	0	0	0
A25362	1	1	1	1
A25376	0	0	1	1
A25390	0	1	1	1
A25398	0	0	1	1
A25430	1	1	1	1
A25432	1	1	1	1
A25436	0	0	1	1
A25437	0	0	1	0
A25465	0	0	1	1
A25466	0	1	1	1
A25469	0	0	1	1
A25476	1	0	1	0
A25480	0	1	1	1
A25486	0	1	1	1
A25493	0	0	1	1
A25494	0	0	1	1
B28001	0	1	1	0
B28002	0	1	0	0
B28003	0	0	1	1
B28004	0	1	0	0
B28005	0	0	1	0
B28006	0	0	1	1
B28007	0	0	1	0
B28008	0	0	1	1
B28009	0	0	1	1
B28010	1	0	1	1
B28011	0	0	1	0
B28012	1	0	1	0
B28013	0	0	1	0
B28014	0	0	1	1
B28015	0	0	1	1
B28016	0	1	1	1
B28017	1	0	1	1
B28018	0	1	1	1
B28019	0	0	0	1
B28020	1	0	0	0
B28021	1	0	1	1
B28022	1	0	1	1
B28023	0	0	1	1
B28024	0	0	1	1
B28025	0	0	0	1
B28026	1	0	0	0
B28027	0	0	1	1
B28028	0	0	1	1
B28029	1	0	1	0
B28030	1	0	1	1
B28031	0	0	1	1
B28032	0	0	1	0
B28033	0	0	1	1
B28034	0	0	0	1
B28035	1	1	1	1
B28036	1	0	0	0
B28037	0	0	1	1
B28038	1	0	1	1
B28039	0	1	0	0
B28040	0	1	0	0
B28041	0	0	0	1
B28042	0	0	1	1
B28043	0	0	1	1
B28044	1	0	0	0
B28045	0	1	0	0
B28046	0	1	0	1
B28047	1	1	1	1
B28048	0	0	1	1
B28049	0	0	0	1
B28050	0	0	1	1
C26001	0	1	1	0
C26002	0	1	1	0
C26003	0	1	1	0
C26004	0	0	1	1
C26005	0	1	0	0
C26006	1	1	0	0
C26007	1	1	0	0
C26008	0	1	1	0
C26009	0	0	0	1
C26010	1	1	0	0
C26011	1	1	0	0
C26012	1	0	0	0
C26013	1	0	1	0
C26014	0	0	1	0
C26015	0	1	1	1
C26016	0	1	1	0
C26017	0	1	1	0
C26018	0	0	1	0
C26019	1	1	0	0
C26020	1	0	0	0
C26021	1	0	1	0
C26022	0	1	1	0
C26023	1	0	0	0
C26024	0	1	1	0
C26025	0	1	0	0
C26026	0	1	0	0
C26027	1	1	0	0
C26028	1	0	0	0
C26029	0	0	1	0
C26030	1	0	1	0
C26031	0	0	1	0
C26032	1	0	1	0
C26033	1	0	1	1
C26034	0	1	1	0
C26035	1	0	0	0
C26036	0	0	1	0
C26037	1	1	0	0
C26038	0	1	0	0
C26039	1	1	1	0
C26040	0	1	1	1
C26041	1	0	0	0
C26042	1	1	0	1
C26043	0	1	1	0
C26044	1	0	0	1
C26045	1	1	0	0
C26046	1	0	0	1
C26047	1	1	0	0
C26048	0	0	1	1
C26049	1	0	0	1
C26050	1	1	1	1
C26051	1	0	1	1
C26052	0	0	1	1
C26053	1	0	1	1
C26054	0	1	1	0
C26055	0	0	1	1
C26056	0	1	1	0
C26057	0	0	0	1
C26058	0	0	1	1
C26059	0	1	1	1
C26060	1	0	1	0
C26061	0	0	1	1
C26062	0	1	0	0
C26063	0	1	1	1
C26064	0	0	1	1
C26065	0	0	0	1
C26066	0	0	1	1
C26067	0	0	1	0
C26068	1	0	1	1
C26069	0	1	1	1
C26070	1	1	1	0
C26071	0	0	1	1
C26072	0	0	1	1
C26073	0	0	1	1
C26074	0	0	1	1
C26075	1	0	0	1
C26076	1	1	1	0
C26077	1	0	1	0
C26078	1	1	0	1
C26079	1	1	0	0
C26080	0	1	1	1
C26081	0	1	1	1
C26082	1	1	0	0
C26083	0	1	0	0
C26084	0	0	0	1
C26085	0	0	1	1
C26086	1	0	0	0
C26087	1	0	1	0
C26088	0	1	1	0
C26089	1	0	1	0
C26090	0	1	1	0
C26091	0	1	0	0
C26092	0	0	0	1
C26093	0	0	0	1
C26094	1	0	1	1
C26095	1	0	1	0
C26096	0	0	1	1
C26097	1	0	1	1
C26098	0	1	0	0
C26099	0	1	1	0
C26100	0	1	0	0
D27001	1	0	0	0
D27002	0	0	1	0
D27003	0	0	1	0
D27004	0	1	1	0
D27005	0	0	1	1
D27006	0	0	1	1
D27007	0	0	1	1
D27008	1	0	0	0
D27009	0	0	1	1
D27010	0	0	0	1
D27011	0	0	1	1
D27012	0	0	1	1
D27013	0	0	1	1
D27014	1	0	1	1
D27015	0	0	1	0
D27016	1	1	1	1
D27017	1	0	1	0
D27018	0	1	0	0
D27019	0	1	0	1
D27020	0	1	0	0
D27021	0	1	1	1
D27022	0	1	0	0
D27023	0	0	1	1
D27024	0	0	1	0
D27025	1	0	1	1
D27026	0	0	0	1
D27027	1	0	1	1
D27028	0	1	1	1
D27029	1	1	1	0
D27030	1	0	0	0
D27031	1	0	0	1
D27032	0	0	0	1
D27033	0	0	0	1
D27034	0	0	1	1
D27035	0	0	0	1
D27036	0	0	0	1
D27037	1	1	1	1
D27038	0	0	0	1
D27039	0	1	0	0
D27040	0	0	1	1
D27041	1	0	1	1
D27042	1	0	1	1
D27043	0	0	1	1
D27044	0	0	1	0
D27045	0	0	1	0
D27046	0	0	1	1
D27047	0	0	1	0
D27048	0	0	1	0
D27049	0	1	1	0
D27050	0	1	1	0
D27051	0	1	1	0
D27052	0	0	1	1
D27053	0	0	1	1
D27054	0	0	0	1
D27055	1	1	0	0
D27056	1	0	0	0
D27057	0	0	1	0
D27058	0	0	1	0
D27059	0	0	1	0
D27060	0	0	0	1
D27061	0	0	1	1
D27062	1	0	1	0
D27063	1	0	1	1
D27064	0	0	1	1
D27065	1	0	1	1
D27066	0	0	1	1
D27067	0	0	1	1
D27068	0	0	1	1
D27069	1	0	1	0
D27070	1	0	1	0
D27071	1	1	1	0
D27072	0	1	0	0
D27073	0	0	1	0
D27074	1	0	1	1
D27075	1	1	0	0
D27076	1	0	0	0
D27077	0	0	1	0
D27078	0	0	1	0
D27079	0	1	1	0
D27080	0	1	0	0
D27081	1	0	0	0
D27082	0	0	1	0
D27083	1	0	0	0
D27084	0	0	1	1
D27085	0	1	1	0
D27086	0	0	1	0
D27087	1	0	1	1
D27088	1	0	1	0
D27089	0	0	1	0
D27090	0	0	1	1
D27091	0	1	0	1
D27092	0	1	1	0
D27093	1	0	1	1
D27094	0	0	1	0
D27095	0	1	0	0
D27096	1	1	0	0
D27097	0	0	0	1
D27098	1	0	1	0
D27099	1	1	1	0
D27100	1	0	1	1
